vehicle,level_1,datetime,speed,x,y,heading,vehicletype,time_interval,distance,heading_interval,trip,ts
54Y3205,8,2018-04-27 03:01:37,15.0,106.666435,10.769228,324.76760632827927,0,15,4.754390715331079,12.401984602505081,279,1524798097
54Y3205,9,2018-04-27 03:01:38,15.0,106.66641,10.769263,334.72825750441325,0,1,46.30280233063793,9.960651176133979,279,1524798098
54Y3205,10,2018-04-27 03:01:49,15.0,106.66623,10.76964,336.4682862886995,0,11,46.766337990166654,1.7400287842862667,279,1524798109
54Y3205,11,2018-04-27 03:02:00,19.0,106.66606,10.770026,333.1120965620539,0,11,29.135052503945467,3.356189726645596,279,1524798120
54Y3205,12,2018-04-27 03:02:03,22.0,106.66594,10.77026,337.836000322087,0,3,32.02851602728992,4.723903760033068,279,1524798123
54Y3205,13,2018-04-27 03:02:08,21.0,106.66583,10.770527,337.1808604267049,0,5,5.664438135848007,0.6551398953820922,279,1524798128
54Y3205,14,2018-04-27 03:02:09,19.0,106.66581,10.770574,339.1783430317318,0,1,27.815026053024845,1.997482605026903,279,1524798129
54Y3205,15,2018-04-27 03:02:15,14.0,106.66572,10.770808,329.81640774257113,0,6,4.366485369624485,9.36193528916067,279,1524798135
54Y3205,16,2018-04-27 03:02:16,12.0,106.6657,10.770842,342.87968558493674,0,1,37.32773350430462,13.063277842365608,279,1524798136
54Y3205,17,2018-04-27 03:02:44,2.0,106.6656,10.771163,342.87968558493674,0,28,40.233798435706454,3.0038552378743475,279,1524798164
54Y3205,0,2018-04-27 04:52:11,12.0,106.6646,10.7661915,44.676974573790815,0,6440,3.117514319124215,140.97515167073084,280,1524804731
54Y3205,1,2018-04-27 04:52:12,13.0,106.66462,10.7662115,53.75032882442465,0,1,8.145847959586078,9.073354250633834,280,1524804732
54Y3205,2,2018-04-27 04:52:14,13.0,106.66468,10.766255,52.81949652218122,0,2,8.245980431621044,0.9308323022434308,280,1524804734
54Y3205,3,2018-04-27 04:52:16,12.0,106.66474,10.7663,56.298232148560636,0,2,15.26198233276167,3.478735626379418,280,1524804736
54Y3205,4,2018-04-27 04:52:20,14.0,106.664856,10.7663765,50.98157533858717,0,4,34.394822544633186,5.316656809973466,280,1524804740
54Y3205,5,2018-04-27 04:52:28,13.0,106.6651,10.766572,61.52251123931076,0,8,27.38086053303775,10.54093590072359,280,1524804748
54Y3205,6,2018-04-27 04:52:39,7.0,106.66532,10.76669,61.52251123931076,0,11,7.354330851785519,1.6530959695646104,280,1524804759
60A46316,0,2018-04-27 14:44:37,11.0,106.671425,10.767901,359.2253960995857,300,264,121.99200776159987,270.5927104227695,281,1524840277
60A46316,1,2018-04-27 14:44:55,26.0,106.67141,10.768998,345.7030798112756,300,18,22.252554469114752,13.522316288310094,281,1524840295
60A46316,2,2018-04-27 14:44:58,25.0,106.67136,10.769192,344.13849258908823,300,3,20.104093075616714,1.564587222187356,281,1524840298
60A46316,3,2018-04-27 14:45:01,22.0,106.67131,10.769366,345.6558244389001,300,3,13.308418835500264,1.5173318498118533,281,1524840301
60A46316,4,2018-04-27 14:45:04,11.0,106.67128,10.769482,345.6558244389001,300,3,42.655002963001905,21.919873790542567,281,1524840304
60C41251,0,2018-04-27 04:24:49,1.0,106.669586,10.771978,174.74480917881897,0,80,4.801311748268961,108.88240589219299,282,1524803089
60C41251,1,2018-04-27 04:24:59,1.0,106.66959,10.771935,188.03998954940883,0,10,3.143972995676002,13.295180370589861,282,1524803099
60C41251,2,2018-04-27 04:25:09,1.0,106.669586,10.771907,173.36484839328284,0,10,3.8057985891178245,14.675141156125989,282,1524803109
60C41251,3,2018-04-27 04:25:19,1.0,106.66959,10.771873,161.94570077891478,0,10,10.636181205077145,11.419147614368057,282,1524803119
60C41251,4,2018-04-27 04:25:29,4.0,106.66962,10.771782,157.60896332763699,0,10,17.301558295918852,4.3367374512777985,282,1524803129
60C41251,5,2018-04-27 04:25:49,5.0,106.66968,10.771638,157.60896332763699,0,20,15.473531013728843,10.086894567402254,282,1524803149
61A04305,0,2018-04-27 01:18:30,27.0,106.67245,10.770687,243.17531110428578,300,0,7.8445375489819105,0.0,283,1524791910
61A04305,1,2018-04-27 01:18:31,27.0,106.672386,10.770655,241.26296294918342,300,1,20.711455180833802,1.9123481551023644,283,1524791911
61A04305,2,2018-04-27 01:18:34,25.0,106.67222,10.770565,248.3587087767104,300,3,15.291165635034629,7.095745827526969,283,1524791914
61A04305,3,2018-04-27 01:18:36,27.0,106.67209,10.770514,237.08639514013285,300,2,39.111757159416,11.272313636577536,283,1524791916
61A04305,4,2018-04-27 01:18:41,26.0,106.67179,10.770322,239.48599582695925,300,5,36.832967427654,2.3996006868264033,283,1524791921
61A04305,5,2018-04-27 01:18:48,14.0,106.6715,10.770153,241.07357710288653,300,7,34.99931016896326,1.5875812759272776,283,1524791928
61A04305,6,2018-04-27 01:19:23,12.0,106.67122,10.77,229.8760199743811,300,35,3.4378644266516516,11.197557128505423,283,1524791963
61A04305,7,2018-04-27 01:19:24,13.0,106.671196,10.76998,229.8760199743811,300,1,15.24700705771781,11.660604753347116,283,1524791964
61A04305,0,2018-04-27 01:19:34,11.0,106.67116,10.769789,180.0,300,5,15.567311232710614,30.780055033313573,284,1524791974
61A04305,1,2018-04-27 01:19:37,21.0,106.67116,10.769649,165.03808669328265,300,3,12.770296286808948,14.96191330671735,284,1524791977
61A04305,2,2018-04-27 01:19:39,24.0,106.67119,10.769538,174.15968540939875,300,2,6.4825330092849995,9.121598716116097,284,1524791979
61A04305,3,2018-04-27 01:19:40,24.0,106.671196,10.76948,177.9026874924962,300,1,12.017015120420199,3.7430020830974513,284,1524791980
61A04305,4,2018-04-27 01:19:42,20.0,106.6712,10.769372,180.0,300,2,13.009824387483246,2.0973125075038013,284,1524791982
61A04305,5,2018-04-27 01:19:44,23.0,106.6712,10.769255,169.75472193831075,300,2,21.013116446223528,10.245278061689248,284,1524791984
61A04305,6,2018-04-27 01:19:48,15.0,106.671234,10.769069,180.0,300,4,4.114217968639895,10.245278061689248,284,1524791988
61A04305,7,2018-04-27 01:19:49,15.0,106.671234,10.769032,169.80835398523547,300,1,9.940033123046039,10.19164601476453,284,1524791989
61A04305,8,2018-04-27 01:19:51,19.0,106.67125,10.768944,170.21494201783625,300,2,19.404283610063896,0.40658803260078,284,1524791991
61A04305,9,2018-04-27 01:19:55,12.0,106.67128,10.768772,170.2149392524446,300,4,9.702141923415443,2.765391656112115e-06,284,1524791995
61A04305,10,2018-04-27 01:19:58,11.0,106.671295,10.768686,169.6236737707738,300,3,3.0515447842000962,0.5912654816708027,284,1524791998
61A04305,11,2018-04-27 01:19:59,12.0,106.6713,10.768659,169.66687036398665,300,1,15.933677165119398,0.04319659321285485,284,1524791999
61A04305,12,2018-04-27 01:20:03,14.0,106.671326,10.768518,180.0,300,4,3.8918278081776534,10.333129636013354,284,1524792003
61A04305,13,2018-04-27 01:20:04,13.0,106.671326,10.768483,177.64079541519277,300,1,10.68366673835341,2.3592045848072303,284,1524792004
61A04305,14,2018-04-27 01:20:07,10.0,106.67133,10.768387,152.5070471576893,300,3,7.135209149481167,25.13374825750347,284,1524792007
61A04305,15,2018-04-27 01:20:10,5.0,106.67136,10.76833,161.9236467874286,300,3,12.04024830985236,9.416599629739295,284,1524792010
61A04305,16,2018-04-27 01:20:26,12.0,106.671394,10.768227,161.9236467874286,300,16,17.67818539158963,5.1425046425769665,284,1524792026
61A04305,0,2018-04-27 01:21:32,6.0,106.67137,10.767905,255.81091415897725,300,60,9.017504900559967,56.25328366869769,285,1524792092
61A04305,1,2018-04-27 01:21:35,16.0,106.67129,10.767885,271.6551737012094,300,3,45.899010590434294,15.844259542232123,285,1524792095
61A04305,2,2018-04-27 01:21:43,26.0,106.67087,10.767897,274.24160913865376,300,8,16.4311638464699,2.586435437444379,285,1524792103
61A04305,3,2018-04-27 01:21:45,29.0,106.67072,10.767908,275.0091844662936,300,2,16.44921313035838,0.7675753276398609,285,1524792105
61A04305,4,2018-04-27 01:21:47,26.0,106.67057,10.767921,275.2965733323482,300,2,13.165400735950403,0.28738886605458447,285,1524792107
61A04305,5,2018-04-27 01:21:49,24.0,106.67045,10.767932,273.5613162665638,300,2,14.22866426817245,1.735257065784424,285,1524792109
61A04305,6,2018-04-27 01:21:51,24.0,106.67032,10.76794,274.81744082060084,300,2,6.577767613252487,1.2561245540370578,285,1524792111
61A04305,7,2018-04-27 01:21:52,24.0,106.67026,10.767945,274.36707176051374,300,1,53.684083985185396,0.4503690600870982,285,1524792112
61A04305,8,2018-04-27 01:22:00,21.0,106.66977,10.767982,274.05486156229983,300,8,23.43617410611117,0.3122101982139043,285,1524792120
61A04305,9,2018-04-27 01:22:08,12.0,106.669556,10.767997,276.0416163685891,300,8,9.447546435906073,1.986754806289241,285,1524792128
61A04305,10,2018-04-27 01:22:09,10.0,106.66947,10.768006,285.54232229741183,300,1,4.537453598805164,9.500705928822754,285,1524792129
61A04305,11,2018-04-27 01:22:11,7.0,106.66943,10.768017,285.54232229741183,300,2,4.407077848241773,26.233866197706845,285,1524792131
61A04305,0,2018-04-27 01:25:28,16.0,106.6671,10.76802,302.9134342971913,300,14,13.037324275230308,45.80062465307839,286,1524792328
61A04305,1,2018-04-27 01:25:31,14.0,106.667,10.768084,320.9160503640273,300,3,8.00151672303874,18.00261606683597,286,1524792331
61A04305,2,2018-04-27 01:25:33,15.0,106.666954,10.76814,327.3250499477998,300,2,4.878529137634447,6.408999583772527,286,1524792333
61A04305,3,2018-04-27 01:25:34,17.0,106.66693,10.768177,333.69265204246426,300,1,4.955405869706705,6.3676020946644485,286,1524792334
61A04305,4,2018-04-27 01:25:35,18.0,106.66691,10.768217,333.69265204246426,300,1,51.580654807571335,0.9293342017823534,286,1524792335
61A04305,0,2018-04-27 01:25:43,22.0,106.666695,10.76863,334.7487349713277,300,8,106.83481084330651,1.9854171306457715,287,1524792343
61A04305,1,2018-04-27 01:26:04,17.0,106.66628,10.7695,339.3237227578036,300,21,15.55686683067836,4.574987786475901,287,1524792364
61A04305,2,2018-04-27 01:26:07,19.0,106.66623,10.769631,339.17829326122563,300,3,46.35839338654215,0.1454294965779468,287,1524792367
61A04305,3,2018-04-27 01:26:15,23.0,106.66608,10.770021,332.08980234218154,300,8,7.036612677907451,7.088490919044091,287,1524792375
61A04305,4,2018-04-27 01:26:16,23.0,106.66605,10.770077,349.8083938748483,300,1,6.212519989984131,17.718591532666778,287,1524792376
61A04305,5,2018-04-27 01:26:17,24.0,106.66604,10.770132,337.03469450754216,300,1,6.756312185224105,12.773699367306165,287,1524792377
61A04305,6,2018-04-27 01:26:18,24.0,106.666016,10.770188,340.12945287931973,300,1,34.26245459854078,3.094758371777573,287,1524792378
61A04305,7,2018-04-27 01:26:23,26.0,106.66591,10.770478,335.974684006632,300,5,14.83667367119312,4.154768872687725,287,1524792383
61A04305,8,2018-04-27 01:26:25,26.0,106.665855,10.7706,341.49251581343793,300,2,22.499204750320263,5.51783180680593,287,1524792385
61A04305,9,2018-04-27 01:26:28,28.0,106.66579,10.770792,335.7988624131691,300,3,16.07462127068014,5.693653400268829,287,1524792388
61A04305,10,2018-04-27 01:26:30,28.0,106.66573,10.770924,340.8218698118546,300,2,23.41174415254089,5.023007398685479,287,1524792390
61A04305,11,2018-04-27 01:26:33,28.0,106.66566,10.771123,340.8218698118546,300,3,15.34882159810783,1.790921893316522,287,1524792393
61A45555,0,2018-04-27 07:58:20,14.0,106.669876,10.771559,155.3312802921486,300,10,60.25689590379381,6.256843638105863,288,1524815900
61A45555,1,2018-04-27 07:58:40,2.0,106.670105,10.771066,178.25201006770507,300,20,18.02188130605669,22.92072977555648,288,1524815920
61A45555,2,2018-04-27 07:59:00,2.0,106.67011,10.770904,188.78250953957115,300,20,3.5999171112672586,10.53049947186608,288,1524815940
61A45555,3,2018-04-27 07:59:10,1.0,106.670105,10.770872,170.11251168320265,300,10,35.209243153781394,18.669997856368497,288,1524815950
61A45555,4,2018-04-27 07:59:40,4.0,106.67016,10.77056,149.12634921533453,300,30,27.806511595779433,20.986162467868127,288,1524815980
61A45555,5,2018-04-27 08:00:20,5.0,106.67029,10.770345,149.12634921533453,300,40,38.29206775915421,12.519969721368653,288,1524816020
61A46003,0,2018-04-27 01:51:11,18.0,106.66931,10.772186,131.990694902607,0,0,14.73981706256301,0.0,289,1524793871
61A46003,1,2018-04-27 01:51:14,18.0,106.66941,10.772097,161.17294312214779,0,3,37.45117762968363,29.18224821954078,289,1524793874
61A46003,2,2018-04-27 01:51:23,9.0,106.66952,10.771778,150.5797311877952,0,9,33.52178134571159,10.593211934352581,289,1524793883
61A46003,3,2018-04-27 01:51:30,18.0,106.66967,10.771515,154.5563756041808,0,7,29.395082371538024,3.9766444163855965,289,1524793890
61A46003,4,2018-04-27 01:51:36,12.0,106.669785,10.771276,162.16756789007215,0,6,34.08701249896486,7.611192285891349,289,1524793896
61A46003,5,2018-04-27 01:51:42,23.0,106.66988,10.770984,156.1720407625736,0,6,48.935621188643616,5.995527127498548,289,1524793902
61A46003,6,2018-04-27 01:51:48,26.0,106.67006,10.770581,156.1720407625736,0,6,30.284575993713116,0.31600587905333555,289,1524793908
61A46003,0,2018-04-27 01:54:49,10.0,106.67115,10.76947,168.2007863177372,0,9,16.126191297705596,52.9351943658815,290,1524794089
61A46003,1,2018-04-27 01:54:52,15.0,106.67118,10.769328,159.48755090121114,0,3,43.892585751079494,8.71323541652606,290,1524794092
61A46003,2,2018-04-27 01:55:01,26.0,106.67132,10.768958,184.41723125742928,0,9,14.274827868232968,24.929680356218142,290,1524794101
61A46003,3,2018-04-27 01:55:04,14.0,106.67131,10.76883,174.0826654752573,0,3,53.320530849651725,10.334565782171978,290,1524794104
61A46003,4,2018-04-27 01:55:19,10.0,106.67136,10.768353,174.0826654752573,0,15,50.18309382494231,10.099621187144436,290,1524794119
61A46003,0,2018-04-27 01:56:25,26.0,106.671555,10.767583,171.56808976048683,0,3,68.2235036487564,5.453011512392834,291,1524794185
61A46003,1,2018-04-27 01:56:40,20.0,106.671646,10.766976,159.80041295979944,0,15,20.36329330628269,11.767676800687383,291,1524794200
61A46003,2,2018-04-27 01:56:46,7.0,106.67171,10.766804,170.35782563831444,0,6,32.815504175752785,10.557412678514993,291,1524794206
61A46003,3,2018-04-27 01:56:55,13.0,106.67176,10.766513,180.0,0,9,8.450826097742032,9.642174361685562,291,1524794215
61A46003,4,2018-04-27 01:56:58,9.0,106.67176,10.766437,150.70696415579178,0,3,17.94954014326105,29.29303584420822,291,1524794218
61A46003,5,2018-04-27 01:57:06,6.0,106.67184,10.766296,167.89417393111108,0,8,52.41194697141078,17.187209775319303,291,1524794226
61A46003,6,2018-04-27 01:57:21,12.0,106.67194,10.765835,175.16930456390833,0,15,13.055605050920935,7.275130632797243,291,1524794241
61A46003,7,2018-04-27 01:57:24,24.0,106.67195,10.765718,175.16930456390833,0,3,11.615767665009612,0.600427088916291,291,1524794244
61A46003,0,2018-04-27 11:28:42,38.0,106.67274,10.766873,258.194536144659,0,183,16.74428434884534,90.27730780403951,292,1524828522
61A46003,1,2018-04-27 11:28:45,26.0,106.67259,10.766842,247.02378125746424,0,3,30.87978656237671,11.17075488719479,292,1524828525
61A46003,2,2018-04-27 11:28:51,19.0,106.67233,10.766733,259.1229354333624,0,6,22.25237536218797,12.09915417589815,292,1524828531
61A46003,3,2018-04-27 11:28:57,7.0,106.67213,10.766695,256.8699388898434,0,6,34.78443838987351,2.252996543518975,292,1524828537
61A46003,4,2018-04-27 11:29:06,21.0,106.67182,10.7666235,256.8699388898434,0,9,18.577137105760034,11.596589713789172,292,1524828546
61A46003,0,2018-04-27 11:31:07,8.0,106.66764,10.76561,279.8145821743164,0,18,8.426994226231509,47.8217829492437,293,1524828667
61A46003,1,2018-04-27 11:31:10,5.0,106.667564,10.765623,259.664466584642,0,3,54.19878311631353,20.150115589674385,293,1524828670
61A46003,2,2018-04-27 11:31:23,17.0,106.667076,10.765535,272.42559885645096,0,13,20.883416856035,12.761132271808947,293,1524828683
61A46003,3,2018-04-27 11:31:26,33.0,106.666885,10.765543,253.42584573271841,0,3,19.955947538719897,18.999753123732546,293,1524828686
61A46003,4,2018-04-27 11:31:32,15.0,106.66671,10.7654915,253.42584573271841,0,6,0.0,0.0,293,1524828692
61A46383,0,2018-04-27 00:27:02,13.0,106.66846,10.770695,347.6074934256484,0,15,10.243252163688098,337.34282437816177,294,1524788822
61A46383,1,2018-04-27 00:27:05,14.0,106.66844,10.770785,337.70197926964386,0,3,26.05528937818565,9.905514156004529,294,1524788825
61A46383,2,2018-04-27 00:27:10,18.0,106.66835,10.771002,336.91657605643854,0,5,28.014703040830106,0.7854032132053135,294,1524788830
61A46383,3,2018-04-27 00:27:15,19.0,106.66825,10.771234,329.2200931021438,0,5,32.17270126904366,7.6964829542947655,294,1524788835
61A46383,4,2018-04-27 00:27:21,11.0,106.6681,10.771483,329.2200931021438,0,6,9.691643212858121,3.695359292794592,294,1524788841
61A46383,0,2018-04-27 04:14:40,6.0,106.665306,10.766849,240.4194874051251,0,3,63.659238175236496,7.6000356941814005,295,1524802480
61A46383,1,2018-04-27 04:15:07,7.0,106.6648,10.766565,243.17563269318407,0,27,9.80577860536784,2.756145288058974,295,1524802507
61A46383,2,2018-04-27 04:15:21,1.0,106.66472,10.766525,243.17563128371944,0,14,4.902889690983615,1.4094646303419722e-06,295,1524802521
61A46383,3,2018-04-27 04:15:26,5.0,106.66468,10.766505,240.9155630627775,0,5,12.519219505051979,2.260068220941946,295,1524802526
61A46383,4,2018-04-27 04:15:32,7.0,106.66458,10.76645,240.9155630627775,0,6,25.31469111929117,1.0944318798363497,295,1524802532
61A46383,0,2018-04-27 09:16:36,2.0,106.67159,10.770202,246.1872962727507,0,105,19.722100012115437,15.186545647073672,296,1524820596
61A46383,1,2018-04-27 09:16:51,3.0,106.671425,10.77013,228.33121834557724,0,15,3.666361619387826,17.85607792717346,296,1524820611
61A46383,2,2018-04-27 09:16:54,4.0,106.6714,10.770108,210.18365912520275,0,3,6.549732097705162,18.14755922037449,296,1524820614
61A46383,3,2018-04-27 09:16:59,1.0,106.67137,10.770057,217.6133164839723,0,5,10.782649612936988,7.4296573587695605,296,1524820619
61A46383,4,2018-04-27 09:17:27,5.0,106.67131,10.76998,217.6133164839723,0,28,11.881316116236027,18.397465654832928,296,1524820647
61A46383,0,2018-04-27 13:49:18,33.0,106.6688,10.767847,87.14749655716284,0,5,104.34322838379761,0.9587622856617202,297,1524836958
61A46383,1,2018-04-27 13:49:30,30.0,106.669754,10.767894,86.82635232783116,0,12,49.88965483414304,0.3211442293316793,297,1524836970
61A46383,2,2018-04-27 13:49:35,34.0,106.67021,10.767919,93.28871890628974,0,5,48.14467408189313,6.462366578458585,297,1524836975
61A46383,3,2018-04-27 13:49:40,34.0,106.67065,10.767894,93.93407488829003,0,5,54.74927615109355,0.6453559820002823,297,1524836980
61A46383,4,2018-04-27 13:49:47,31.0,106.67115,10.76786,93.93407488829003,0,7,27.42878768589038,1.3816125856439072,297,1524836987
61A46383,0,2018-04-27 14:04:37,26.0,106.66757,10.768005,245.91332271147795,0,12,82.65217080850559,1.9457808277404354,298,1524837877
61A46383,1,2018-04-27 14:04:47,20.0,106.66688,10.7677,241.42861736146835,0,10,16.194110853990974,4.484705350009591,298,1524837887
61A46383,2,2018-04-27 14:04:50,12.0,106.66675,10.76763,237.78313794423985,0,3,33.63251760251663,3.6454794172285006,298,1524837890
61A46383,3,2018-04-27 14:05:01,13.0,106.66649,10.767468,243.53164854268505,0,11,15.884224839552301,5.748510598445193,298,1524837901
61A46383,4,2018-04-27 14:05:06,12.0,106.66636,10.767404,243.53164854268505,0,5,13.016323365672724,3.9919400860345604,298,1524837906
61A46383,0,2018-04-27 21:28:48,30.0,106.66482,10.766383,61.117068349948184,0,26573,41.23220228300883,21.368164775774716,299,1524864528
61A46383,1,2018-04-27 21:28:53,27.0,106.66515,10.766563,58.56662836285285,0,5,29.498131414828997,2.5504399870953307,299,1524864533
61A46383,2,2018-04-27 21:28:58,20.0,106.66538,10.766702,62.93323909423921,0,5,23.339358994025147,4.366610731386359,299,1524864538
61A46383,3,2018-04-27 21:29:04,18.0,106.66557,10.766798,57.44541506591829,0,6,41.550419350996954,5.487824028320922,299,1524864544
61A46383,4,2018-04-27 21:29:09,29.0,106.66589,10.767,64.85616410996613,0,5,47.1174133476371,7.41074904404784,299,1524864549
61A46383,5,2018-04-27 21:29:14,24.0,106.66628,10.767181,69.01977591996243,0,5,28.10194130164973,4.163611809996297,299,1524864554
61A46383,6,2018-04-27 21:29:19,18.0,106.66652,10.767272,66.47562192263823,0,5,54.860845412583174,2.5441539973242016,299,1524864559
61A46383,7,2018-04-27 21:29:47,21.0,106.66698,10.76747,62.52012676692144,0,28,43.155196782634675,3.9554951557167826,299,1524864587
61A46383,8,2018-04-27 21:29:52,27.0,106.66733,10.76765,62.52012676692144,0,5,40.05306018696417,1.7850764368328313,299,1524864592
61A46383,0,2018-04-27 21:32:00,22.0,106.67154,10.767982,349.1573787412426,0,5,46.74765895596692,333.59326347754654,300,1524864720
61A46383,1,2018-04-27 21:32:05,31.0,106.67146,10.768395,347.825948080927,0,5,31.273173905522185,1.3314306603156183,300,1524864725
61A46383,2,2018-04-27 21:32:09,38.0,106.6714,10.76867,346.33416817145104,0,4,55.82405705994423,1.4917799094759516,300,1524864729
61A46383,3,2018-04-27 21:32:14,39.0,106.67128,10.769158,343.6187451378962,0,5,42.86098392212094,2.7154230335548277,300,1524864734
61A46383,4,2018-04-27 21:32:19,13.0,106.67117,10.769528,343.6187451378962,0,5,7.593270451448242,14.013016703189237,300,1524864739
61C28239,0,2018-04-27 06:13:56,29.0,106.66528,10.769667,126.11311171574289,0,6,196.51067649230117,23.050724705127607,301,1524809636
61C28239,1,2018-04-27 06:14:20,31.0,106.66673,10.768621,147.93793218500994,0,24,28.944224523742243,21.824820469267053,301,1524809660
61C28239,2,2018-04-27 06:14:23,35.0,106.66687,10.7684,159.88650595344058,0,3,22.363746499068743,11.948573768430634,301,1524809663
61C28239,3,2018-04-27 06:14:26,24.0,106.66694,10.768211,157.89086453505695,0,3,30.9369783556307,1.9956414183836273,301,1524809666
61C28239,4,2018-04-27 06:14:32,15.0,106.667046,10.767953,157.89086453505695,0,6,23.24054072227914,5.775621024367439,301,1524809672
61C28239,0,2018-04-27 06:14:56,11.0,106.66729,10.767723,63.194284868973966,0,6,297.3084170184151,44.23098434533604,302,1524809696
61C28239,1,2018-04-27 06:15:32,39.0,106.669716,10.768935,60.22713088059275,0,36,24.958101421693687,2.967153988381213,302,1524809732
61C28239,2,2018-04-27 06:15:35,23.0,106.669914,10.769047,50.49544365762469,0,3,13.059384302247476,9.731687222968063,302,1524809735
61C28239,3,2018-04-27 06:15:37,24.0,106.670006,10.769122,44.51251539941818,0,2,27.201675402265526,5.982928258206513,302,1524809737
61C28239,4,2018-04-27 06:15:47,5.0,106.67018,10.769297,55.2587789566894,0,10,18.650191217945114,10.74626355727122,302,1524809747
61C28239,5,2018-04-27 06:15:53,9.0,106.67032,10.769393,68.91447967891554,0,6,9.373943767821142,13.655700722226143,302,1524809753
61C28239,6,2018-04-27 06:15:56,5.0,106.6704,10.7694235,68.599863399488,0,3,4.697100536054917,0.3146162794275398,302,1524809756
61C28239,7,2018-04-27 06:15:58,9.0,106.67044,10.769439,62.69169321079758,0,2,46.7805100304098,5.90817018869042,302,1524809758
61C28239,8,2018-04-27 06:16:07,12.0,106.67082,10.769633,66.48534808550326,0,9,10.255751769346048,3.7936548747056804,302,1524809767
61C28239,9,2018-04-27 06:16:10,9.0,106.670906,10.76967,66.48534808550326,0,3,51.99371739737933,4.398050015812871,302,1524809770
62A04621,0,2018-04-27 09:24:55,28.0,106.66616,10.769797,158.00961222773304,300,6,136.70462400988959,0.4945719894135152,303,1524821095
62A04621,1,2018-04-27 09:25:19,27.0,106.666626,10.768656,153.61856083580813,300,24,38.05684432538052,4.391051391924918,303,1524821119
62A04621,2,2018-04-27 09:25:26,17.0,106.66678,10.768349,154.52121653730185,300,7,30.633856416111314,0.9026557014937282,303,1524821126
62A04621,3,2018-04-27 09:25:38,10.0,106.6669,10.7681,157.35254741182288,300,12,41.64815316922468,2.8313308745210293,303,1524821138
62A04621,4,2018-04-27 09:25:51,7.0,106.667046,10.767754,157.35254741182288,300,13,14.392108111724092,3.02070183224518,303,1524821151
62A04621,0,2018-04-27 18:30:31,34.0,106.66984,10.767779,91.54789876501778,300,19,184.0235162650385,0.9131524583826831,304,1524853831
62A04621,1,2018-04-27 18:31:02,22.0,106.671524,10.767734,93.56449333014696,300,31,30.208676779911993,2.016594565129182,304,1524853862
62A04621,2,2018-04-27 18:31:08,24.0,106.6718,10.767717,90.6263814641908,300,6,40.42022340930401,2.9381118659561594,304,1524853868
62A04621,3,2018-04-27 18:31:12,31.0,106.67217,10.767713,93.31961011841689,300,4,37.20390053715823,2.6932286542260897,304,1524853872
62A04621,4,2018-04-27 18:31:16,33.0,106.67251,10.7676935,93.31961011841689,300,4,0.0,0.0,304,1524853876
63A00287,0,2018-04-27 02:59:15,7.0,106.66706,10.768032,328.09503667223794,0,20,35.30179769214938,65.20491577839033,305,1524797955
63A00287,1,2018-04-27 02:59:26,10.0,106.66689,10.768302,339.733141355563,0,11,28.5445017495426,11.638104683325082,305,1524797966
63A00287,2,2018-04-27 02:59:35,9.0,106.6668,10.768543,331.21905286427346,0,9,20.521812089321024,8.514088491289556,305,1524797975
63A00287,3,2018-04-27 02:59:55,4.0,106.66671,10.768705,332.85578687014663,0,20,20.216007048377065,1.6367340058731656,305,1524797995
63A00287,4,2018-04-27 03:00:05,7.0,106.666626,10.768867,335.40702147786317,0,10,27.97273980760395,2.5512346077165375,305,1524798005
63A00287,5,2018-04-27 03:00:16,8.0,106.66652,10.769096,335.40702147786317,0,11,56.907423575634205,4.241717731816323,305,1524798016
63A00287,0,2018-04-27 03:00:35,19.0,106.66627,10.769545,338.5257990131509,0,19,156.03829689180475,7.360495267104056,306,1524798035
63A00287,1,2018-04-27 03:01:05,15.0,106.66575,10.770852,344.3496901844877,0,30,34.62663038702344,5.823891171336811,306,1524798065
63A00287,2,2018-04-27 03:01:35,9.0,106.665665,10.771152,339.63118115431473,0,30,29.985332138739263,4.7185090301729815,306,1524798095
63A00287,3,2018-04-27 03:02:05,3.0,106.66557,10.771405,339.57769314238817,0,30,28.33578686639223,0.05348801192656083,306,1524798125
63A00287,4,2018-04-27 03:02:25,7.0,106.66548,10.771644,345.0639077888725,0,20,31.979464372555125,5.486214646484314,306,1524798145
63A00287,5,2018-04-27 03:02:55,4.0,106.665405,10.771922,342.82936973372716,0,30,5.583211565942763,2.2345380551453218,306,1524798175
63A00287,6,2018-04-27 03:03:05,5.0,106.66539,10.77197,342.82936973372716,0,10,9.512376466550126,26.566824716529368,306,1524798185
63A05580,0,2018-04-27 01:08:20,24.0,106.66482,10.766361,58.10993750532456,0,1474,62.64088668212932,150.73123722898973,307,1524791300
63A05580,1,2018-04-27 01:08:30,18.0,106.665306,10.76666,61.840608685520806,0,10,55.09278345378085,3.7306711801962464,307,1524791310
63A05580,2,2018-04-27 01:08:40,18.0,106.66575,10.766895,59.21676793728912,0,10,46.48970958077693,2.623840748231686,307,1524791320
63A05580,3,2018-04-27 01:08:50,6.0,106.666115,10.76711,65.43091663210802,0,10,43.890414901979874,6.214148694818903,307,1524791330
63A05580,4,2018-04-27 01:09:30,10.0,106.66648,10.767275,65.43091663210802,0,40,47.520274877937965,3.2854168070796277,307,1524791370
63B01674,0,2018-04-27 03:51:20,18.0,106.67268,10.76779,271.78239701663597,300,341,28.41560053042592,264.17166073771807,308,1524801080
